LECROYWR6200A,18548,Waveform
Segments,1,SegmentSize,2049
Segment,TrigTime,TimeSinceSegment1
#1,20-Nov-2018 10:24:52,0                 
Time,Ampl
7.849121e+008,-32.8713
7.861328e+008,-31.3752
7.873535e+008,-33.0871
7.885742e+008,-33.3127
7.897949e+008,-31.3286
7.910156e+008,-32.577
7.922363e+008,-32.1846
7.93457e+008,-33.7247
7.946777e+008,-31.5812
7.958984e+008,-31.9442
7.971191e+008,-33.2342
7.983398e+008,-30.924
7.995605e+008,-31.569
8.007813e+008,-31.9663
8.02002e+008,-31.4856
8.032227e+008,-33.7125
8.044434e+008,-32.756
8.056641e+008,-32.3513
8.068848e+008,-32.8639
8.081055e+008,-30.7694
8.093262e+008,-30.7425
8.105469e+008,-30.3133
8.117676e+008,-30.274
8.129883e+008,-27.0195
8.14209e+008,-31.591
8.154297e+008,-30.198
8.166504e+008,-31.6205
8.178711e+008,-33.6953
8.190918e+008,-31.3384
8.203125e+008,-32.0791
8.215332e+008,-31.336
8.227539e+008,-32.4911
8.239746e+008,-32.1772
8.251953e+008,-32.3219
8.26416e+008,-31.5126
8.276367e+008,-30.1784
8.288574e+008,-33.1361
8.300781e+008,-32.1453
8.312988e+008,-33.4746
8.325195e+008,-31.2967
8.337402e+008,-26.5069
8.349609e+008,-32.4004
8.361816e+008,-31.5199
8.374023e+008,-32.8492
8.38623e+008,-32.4715
8.398438e+008,-31.385
8.410645e+008,-32.0227
8.422852e+008,-32.4691
8.435059e+008,-30.4433
8.447266e+008,-31.9687
8.459473e+008,-30.0975
8.47168e+008,-31.6769
8.483887e+008,-32.1895
8.496094e+008,-31.4684
8.508301e+008,-30.7768
8.520508e+008,-31.9491
8.532715e+008,-34.6739
8.544922e+008,-34.1539
8.557129e+008,-30.458
8.569336e+008,-33.585
8.581543e+008,-31.9516
8.59375e+008,-32.7486
8.605957e+008,-30.4065
8.618164e+008,-32.7903
8.630371e+008,-31.8976
8.642578e+008,-33.2269
8.654785e+008,-30.6493
8.666992e+008,-31.5518
8.679199e+008,-31.5543
8.691406e+008,-31.9418
8.703613e+008,-32.4421
8.71582e+008,-31.7995
8.728027e+008,-33.4623
8.740234e+008,-30.9632
8.752441e+008,-27.0637
8.764648e+008,-31.5616
8.776855e+008,-33.4697
8.789063e+008,-32.5451
8.80127e+008,-30.4776
8.813477e+008,-33.9675
8.825684e+008,-33.9013
8.837891e+008,-33.1165
8.850098e+008,-32.5843
8.862305e+008,-32.3317
8.874512e+008,-32.6407
8.886719e+008,-30.5144
8.898926e+008,-32.7045
8.911133e+008,-31.1668
8.92334e+008,-31.9589
8.935547e+008,-32.5598
8.947754e+008,-31.8216
8.959961e+008,-32.6775
8.972168e+008,-32.2925
8.984375e+008,-32.9743
8.996582e+008,-31.4316
9.008789e+008,-31.7161
9.020996e+008,-31.9246
9.033203e+008,-33.5555
9.04541e+008,-32.2483
9.057617e+008,-33.5138
9.069824e+008,-31.179
9.082031e+008,-33.4795
9.094238e+008,-31.1692
9.106445e+008,-33.3005
9.118652e+008,-32.7266
9.130859e+008,-31.6376
9.143066e+008,-32.1895
9.155273e+008,-31.851
9.16748e+008,-31.4267
9.179688e+008,-33.2367
9.191895e+008,-31.8363
9.204102e+008,-33.0356
9.216309e+008,-32.6432
9.228516e+008,-32.8001
9.240723e+008,-31.2501
9.25293e+008,-32.5255
9.265137e+008,-31.7554
9.277344e+008,-32.4715
9.289551e+008,-32.2679
9.301758e+008,-32.0129
9.313965e+008,-32.4617
9.326172e+008,-33.7542
9.338379e+008,-32.1036
9.350586e+008,-32.2312
9.362793e+008,-32.7584
9.375e+008,-30.9509
9.387207e+008,-32.2655
9.399414e+008,-31.0147
9.411621e+008,-31.3262
9.423828e+008,-30.8332
9.436035e+008,-32.0644
9.448242e+008,-31.7456
9.460449e+008,-33.9921
9.472656e+008,-32.3464
9.484863e+008,-32.7854
9.49707e+008,-33.1975
9.509277e+008,-33.3446
9.521484e+008,-32.9988
9.533691e+008,-33.5629
9.545898e+008,-32.0006
9.558105e+008,-32.6628
9.570313e+008,-33.6904
9.58252e+008,-32.3023
9.594727e+008,-31.6524
9.606934e+008,-31.9295
9.619141e+008,-31.802
9.631348e+008,-30.8283
9.643555e+008,-34.512
9.655762e+008,-33.2122
9.667969e+008,-34.1662
9.680176e+008,-32.8639
9.692383e+008,-31.2943
9.70459e+008,-31.5935
9.716797e+008,-30.3819
9.729004e+008,-33.0086
9.741211e+008,-33.0675
9.753418e+008,-32.6603
9.765625e+008,-32.989
9.777832e+008,-32.3611
9.790039e+008,-31.8069
9.802246e+008,-31.6524
9.814453e+008,-30.4629
9.82666e+008,-33.7738
9.838867e+008,-32.4936
9.851074e+008,-32.7952
9.863281e+008,-34.0215
9.875488e+008,-32.0006
9.887695e+008,-32.626
9.899902e+008,-34.7156
9.912109e+008,-32.702
9.924316e+008,-31.7431
9.936523e+008,-36.2729
9.94873e+008,-33.7051
9.960938e+008,-32.2287
9.973145e+008,-32.42
9.985352e+008,-31.7627
9.997559e+008,-24.0176
1.000977e+009,-32.7511
1.002197e+009,-33.4452
1.003418e+009,-30.87
1.004639e+009,-33.5482
1.005859e+009,-32.8173
1.00708e+009,-35.1693
1.008301e+009,-32.0104
1.009521e+009,-32.4911
1.010742e+009,-33.2735
1.011963e+009,-33.0258
1.013184e+009,-33.2097
1.014404e+009,-33.0871
1.015625e+009,-34.485
1.016846e+009,-33.6757
1.018066e+009,-31.6965
1.019287e+009,-34.6077
1.020508e+009,-34.4752
1.021729e+009,-33.9651
1.022949e+009,-32.913
1.02417e+009,-33.7689
1.025391e+009,-33.6806
1.026611e+009,-32.4445
1.027832e+009,-34.1907
1.029053e+009,-33.1999
1.030273e+009,-32.8737
1.031494e+009,-32.6285
1.032715e+009,-34.2226
1.033936e+009,-33.6046
1.035156e+009,-34.6297
1.036377e+009,-32.8982
1.037598e+009,-34.588
1.038818e+009,-34.252
1.040039e+009,-32.6309
1.04126e+009,-32.4911
1.04248e+009,-33.8179
1.043701e+009,-33.7762
1.044922e+009,-34.355
1.046143e+009,-33.7419
1.047363e+009,-33.0577
1.048584e+009,-34.1834
1.049805e+009,-33.5899
1.051025e+009,-32.7511
1.052246e+009,-33.2465
1.053467e+009,-34.0436
1.054688e+009,-34.4997
1.055908e+009,-33.7002
1.057129e+009,-35.2404
1.05835e+009,-32.7119
1.05957e+009,-34.2962
1.060791e+009,-33.607
1.062012e+009,-32.8933
1.063232e+009,-31.981
1.064453e+009,-33.6046
1.065674e+009,-34.6739
1.066895e+009,-33.1607
1.068115e+009,-34.9363
1.069336e+009,-35.3164
1.070557e+009,-32.3145
1.071777e+009,-34.1662
1.072998e+009,-34.5929
1.074219e+009,-34.4384
1.075439e+009,-35.5347
1.07666e+009,-33.8228
1.077881e+009,-33.7493
1.079102e+009,-34.9118
1.080322e+009,-35.8879
1.081543e+009,-34.046
1.082764e+009,-34.3943
1.083984e+009,-33.168
1.085205e+009,-33.7419
1.086426e+009,-33.5825
1.087646e+009,-33.2956
1.088867e+009,-33.6046
1.090088e+009,-36.1307
1.091309e+009,-33.9675
1.092529e+009,-34.5586
1.09375e+009,-34.1932
1.094971e+009,-35.5102
1.096191e+009,-35.5151
1.097412e+009,-36.5231
1.098633e+009,-34.1613
1.099854e+009,-33.9283
1.101074e+009,-35.081
1.102295e+009,-34.2864
1.103516e+009,-36.0081
1.104736e+009,-32.9424
1.105957e+009,-33.0748
1.107178e+009,-33.4574
1.108398e+009,-35.3508
1.109619e+009,-35.932
1.11084e+009,-35.5053
1.112061e+009,-33.9577
1.113281e+009,-33.7198
1.114502e+009,-35.3974
1.115723e+009,-33.84
1.116943e+009,-33.5997
1.118164e+009,-36.7904
1.119385e+009,-36.1307
1.120605e+009,-34.9044
1.121826e+009,-35.8879
1.123047e+009,-35.3189
1.124268e+009,-33.4819
1.125488e+009,-33.6732
1.126709e+009,-35.6426
1.12793e+009,-34.4973
1.12915e+009,-33.7885
1.130371e+009,-37.4918
1.131592e+009,-34.5929
1.132813e+009,-38.2595
1.134033e+009,-34.8971
1.135254e+009,-34.5978
1.136475e+009,-35.1129
1.137695e+009,-34.9853
1.138916e+009,-36.5746
1.140137e+009,-34.2619
1.141357e+009,-33.8768
1.142578e+009,-36.4887
1.143799e+009,-36.6408
1.14502e+009,-36.5501
1.14624e+009,-36.4422
1.147461e+009,-35.5592
1.148682e+009,-34.8284
1.149902e+009,-35.3262
1.151123e+009,-34.9633
1.152344e+009,-35.7971
1.153564e+009,-33.7934
1.154785e+009,-34.6175
1.156006e+009,-35.0172
1.157227e+009,-35.6377
1.158447e+009,-35.5911
1.159668e+009,-36.9596
1.160889e+009,-32.9375
1.162109e+009,-35.8119
1.16333e+009,-34.6444
1.164551e+009,-36.138
1.165771e+009,-37.406
1.166992e+009,-36.7414
1.168213e+009,-34.7744
1.169434e+009,-36.1577
1.170654e+009,-35.8683
1.171875e+009,-36.1209
1.173096e+009,-34.0951
1.174316e+009,-35.4611
1.175537e+009,-36.2312
1.176758e+009,-35.1521
1.177979e+009,-36.062
1.179199e+009,-35.8168
1.18042e+009,-36.7659
1.181641e+009,-37.3079
1.182861e+009,-35.905
1.184082e+009,-35.9688
1.185303e+009,-35.0148
1.186523e+009,-36.3391
1.187744e+009,-35.6524
1.188965e+009,-36.0081
1.190186e+009,-36.9302
1.191406e+009,-35.3164
1.192627e+009,-36.9523
1.193848e+009,-38.0387
1.195068e+009,-34.9289
1.196289e+009,-35.5985
1.19751e+009,-35.4636
1.19873e+009,-36.4054
1.199951e+009,-36.2975
1.201172e+009,-34.6616
1.202393e+009,-37.227
1.203613e+009,-35.3385
1.204834e+009,-37.2245
1.206055e+009,-38.7622
1.207275e+009,-35.2919
1.208496e+009,-35.6475
1.209717e+009,-35.8119
1.210938e+009,-38.5194
1.212158e+009,-35.829
1.213379e+009,-37.899
1.2146e+009,-38.2374
1.21582e+009,-36.1895
